,negative,neutral,positive
discoveri,4.0019613898255475,0.0,2.785345075685467
discplay,0.0,0.0,2.5
discras,2.5,0.0,0.0
discredit,7.278891511183838,0.0,1.7645023553527024
discreet,3.321928094887363,0.0,3.321928094887363
discret,2.785345075685467,0.0,4.0019613898255475
discretionari,3.321928094887363,0.0,3.321928094887363
discrib,3.9173823267621817,0.0,2.8394367936337863
discrimin,4.899079389427794,0.0,2.3475901497877913
discriminatori,0.0,0.0,2.5
discript,0.0,0.0,5.0
discruntl,2.5,0.0,0.0
discurs,2.51294159473206,0.0,4.507575551943847
discus,8.003922779651097,0.0,1.6609640474436815
discuss,2.532214780456214,0.428983917774823,4.399743108266419
discust,12.5,0.0,0.0
discusth,2.5,0.0,0.0
discut,2.5,0.0,0.0
disdain,2.095903274289385,0.0,5.678873587267573
diseas,4.1145820804822515,0.0,2.717562737549928
disect,7.5,0.0,0.0
disembodi,5.678873587267573,0.0,2.095903274289385
disembovl,0.0,0.0,2.5
disembowel,4.507575551943847,0.0,2.51294159473206
disembowl,2.5,0.0,0.0
disemin,0.0,0.0,2.5
disen,2.5,0.0,0.0
disench,1.5913711273047662,0.0,8.58328067894192
disenchant,0.0,0.0,2.5
disenfranchis,2.2363458328106818,0.0,5.211440485380426
disengag,2.45407609740746,0.0,4.638223219251579
disengorg,2.5,0.0,0.0
disentangl,8.003922779651097,0.0,1.6609640474436815
disentertain,0.0,0.0,2.5
disey,0.0,0.0,2.5
disfigur,4.60557592314227,0.0,2.4684129944673936
disfunct,8.003922779651097,0.0,1.6609640474436815
disfunt,0.0,0.0,2.5
disgard,2.5,0.0,0.0
disgorg,2.5,0.0,0.0
disgrac,10.956533217217661,0.0,1.3844788757931814
disgrunt,0.0,0.0,2.5
disgruntl,4.144875146878193,0.0,2.70010121327275
disguies,2.5,0.0,0.0
disguis,4.5432224181513075,0.5573703050352328,2.3896247741439307
disguist,2.5,0.0,0.0
disgus,0.0,0.0,2.5
disguset,2.5,0.0,0.0
disgust,7.8174793495699735,0.385941746604149,1.6732806527831652
disgut,2.5,0.0,0.0
dish,3.5657810761253996,0.7088291307381928,2.780676548656648
disharmon,2.5,0.0,0.0
disharmoni,2.095903274289385,0.0,5.678873587267573
dishearten,6.0120931413889656,0.0,2.010759005174987
dishevel,2.8046767821586527,0.0,3.9712170478272815
dishi,3.321928094887363,0.0,3.321928094887363
dishonest,6.638160773829864,0.0,1.8762462771775141
dishonesti,3.321928094887363,0.0,3.321928094887363
dishonor,6.14525046121494,0.0,1.9796101017878516
dishonour,5.678873587267573,0.0,2.095903274289385
dishwash,2.8836103946155047,0.0,3.851526570091436
dishwat,7.5,0.0,0.0
disies,2.5,0.0,0.0
disillus,2.6208912804494204,0.0,4.289456652330785
disillusion,2.51294159473206,0.0,4.507575551943847
disinclin,2.5,0.0,0.0
disinfect,3.321928094887363,0.0,3.321928094887363
disingeni,0.0,0.0,2.5
disingenu,8.467449830186867,0.0,1.6044944060210176
disinherit,3.321928094887363,0.0,3.321928094887363
disint,2.5,0.0,0.0
disintegr,4.083064997511177,0.0,2.736068055146891
disinterest,6.261707715779571,0.0,1.9535700439406751
disintergr,2.5,0.0,0.0
disintigr,2.5,0.0,0.0
disinvit,0.0,0.0,2.5
disjoin,0.0,0.0,2.5
disjoint,9.624997223318688,0.5068095299428461,1.4401455644245482
disjunct,2.5,0.0,0.0
disk,4.0019613898255475,0.0,2.785345075685467
diskant,0.0,0.0,2.5
dislex,2.5,0.0,0.0
dislik,4.300374558337521,0.36807498343534767,2.601461800932873
disloc,5.678873587267573,0.0,2.095903274289385
dislodg,13.783470770180712,0.0,1.2301433994512887
disloy,3.321928094887363,0.0,3.321928094887363
dismal,8.916631138771294,0.0,1.5555630096407915
dismantl,1.9124892893931982,1.4306765580733931,3.321928094887363
dismay,2.85813452201481,0.0,3.8891663814410844
dismemb,5.211440485380426,0.0,2.2363458328106818
dismember,2.51294159473206,0.0,4.507575551943847
dismiss,2.0009806949127737,0.7101062493838213,5.242298482869655
dismount,0.0,0.0,2.5
disney,2.9172826917527845,0.5623818557528477,3.6178465667872475
disneyesqu,2.095903274289385,0.0,5.678873587267573
disneyfi,10.318851158516171,0.0,1.4306765580733931
disneyish,2.5,0.0,0.0
disneyland,3.662986595046085,0.0,3.0212099296053805
disneylik,0.0,0.0,2.5
disneyprincesshalfmarathon,0.0,0.0,2.5
disneyworld,5.678873587267573,0.0,2.095903274289385
disobedi,12.5,0.0,0.0
disobey,4.03576521428727,0.0,2.7645093919489363
disolv,2.5,0.0,0.0
dison,0.0,0.0,2.5
disonn,0.0,0.0,2.5
disonnect,0.0,0.0,2.5
disord,8.467449830186867,0.0,1.6044944060210176
disorderd,0.0,0.0,2.5
disorgan,11.08934760734396,0.0,1.3755182252363891
disorganis,8.003922779651097,0.0,1.6609640474436815
disori,5.055343147968485,0.6200458888731156,2.142906945354647
disorient,8.003922779651097,0.0,1.6609640474436815
disov,2.5,0.0,0.0
disown,2.753471489747459,0.0,4.053960922386964
dispar,2.7645093919489363,0.0,4.03576521428727
disparag,2.785345075685467,0.0,4.0019613898255475
dispassion,5.678873587267573,1.0479516371446924,1.530895350152348
dispatch,5.367386200172879,0.0,2.186379223975444
dispel,3.0389712882734123,0.0,3.6403209042347373
dispens,4.021847864781923,0.0,2.773035227800612
dispenza,2.5,0.0,0.0
dispers,8.776290847640777,0.0,1.5702972679322118
dispic,1.4306765580733931,0.0,10.318851158516171
dispirit,2.3475901497877913,0.0,4.899079389427794
dispis,2.5,0.0,0.0
dispit,4.507575551943847,0.0,2.51294159473206
displac,2.3249072152756316,0.0,4.959201553180262
display,2.8917184496517185,0.44656822784145966,3.7733268919883955
displeas,4.703489817566015,0.0,2.426121873004559
displeasur,2.095903274289385,0.0,5.678873587267573
dispoint,5.0,0.0,0.0
dispon,0.0,0.0,5.0
disport,0.0,0.0,2.5
dispos,4.051535081601433,0.0,2.754935993261552
disposit,2.5,0.0,0.0
dispossess,2.51294159473206,0.0,4.507575551943847
disppoint,15.0,0.0,0.0
disproport,3.321928094887363,0.0,3.321928094887363
disproportion,4.271985235273362,0.9266284080291269,2.095903274289385
disprov,6.0120931413889656,0.0,2.010759005174987
disproven,10.0,0.0,0.0
disput,3.6204807592266683,0.0,3.054750901711627
disqppoint,0.0,0.0,2.5
disqualifi,3.719611071037446,0.0,2.978033117136071
disquiet,2.978033117136071,0.8977117175026231,2.978033117136071
disquis,2.5,0.0,0.0
disregard,2.9203673004336506,0.0,3.798794064681797
disreguard,2.5,0.0,0.0
disrepect,2.5,0.0,0.0
disreput,1.8380053935977752,1.1832946624549385,4.1145820804822515
disrespect,7.451614928369596,0.0,1.7378978977768689
disrob,7.540024413314111,0.0,1.7247814630066518
disrupt,3.321928094887363,0.0,3.321928094887363
diss,2.4097933153777453,0.6285099898418801,4.360399754477946
dissabordin,0.0,0.0,2.5
dissagre,0.0,0.0,2.5
dissapear,10.318851158516171,0.0,1.4306765580733931
dissapiont,1.6609640474436815,0.0,8.003922779651097
dissapoibt,2.5,0.0,0.0
dissapoint,9.162168319362612,0.0,1.530895350152348
dissapointd,5.0,0.0,0.0
dissapointecd,2.5,0.0,0.0
dissapointedin,2.5,0.0,0.0
dissapoit,2.5,0.0,0.0
dissapont,3.321928094887363,0.0,3.321928094887363
dissappear,2.095903274289385,0.0,5.678873587267573
dissappiont,3.321928094887363,0.0,3.321928094887363
dissappoint,20.701928028661634,0.0,1.0227839387232256
dissasatisfi,0.0,0.0,2.5
dissaspoint,2.5,0.0,0.0
dissast,0.0,0.0,2.5
dissatifi,2.5,0.0,0.0
dissatisfact,2.5,0.0,0.0
dissatisfi,6.314626568256669,0.5384065599032098,1.8687634631850907
dissaud,2.5,0.0,0.0
disscuss,2.5,0.0,0.0
dissect,1.9611159033708805,0.0,6.227460761428493
dissembl,0.0,0.0,2.5
dissemin,2.717562737549928,0.0,4.1145820804822515
dissent,6.8433137786230045,0.0,1.8380053935977752
disservic,4.1145820804822515,0.0,2.717562737549928
disshim,0.0,0.0,2.5
dissi,2.5,0.0,0.0
dissid,2.51294159473206,0.0,4.507575551943847
dissilus,5.0,0.0,0.0
dissimilar,1.4777736715355747,0.0,9.740670059931523
dissin,0.0,0.0,2.5
dissip,2.5950375316654903,1.0759410770890674,3.054750901711627
dissipoint,2.5,0.0,0.0
disslik,0.0,0.0,2.5
dissoci,17.243773525740824,0.0,1.1073093649624544
dissolut,1.6609640474436815,0.0,8.003922779651097
dissolv,2.6767980774787876,0.5285147997240949,4.021847864781923
disson,1.4306765580733931,0.0,10.318851158516171
disspel,0.0,0.0,2.5
disspoint,5.0,0.0,0.0
dissppoint,2.5,0.0,0.0
dissuad,2.7645093919489363,1.316364786255445,2.45407609740746
distaff,5.678873587267573,0.0,2.095903274289385
distanc,2.717562737549928,0.6674183782999801,3.7332707599735913
distant,2.2056387218267974,0.41211430415436817,5.236073218645615
distanti,0.0,0.0,2.5
distas,2.5,0.0,0.0
distast,8.979406944447023,0.5196750841955703,1.4947531601505835
distasteful,2.5,0.0,0.0
distat,2.5,0.0,0.0
distateful,2.5,0.0,0.0
distend,10.318851158516171,0.0,1.4306765580733931
distict,0.0,0.0,2.5
distiguish,2.5,0.0,0.0
distil,3.5132148587402563,0.0,3.144027902861167
distin,0.0,0.0,2.5
distinc,0.0,0.0,2.5
distinct,2.5189242843921273,0.6171239553733524,4.163045534007789
distinguish,3.4688197441941924,0.5652886097485228,3.0332887321258277
distort,3.478413044405445,1.0371496294146967,2.3512030492897953
distract,4.620335466879724,0.3640819736340604,2.4499133268051545
distraught,2.2267126053229522,0.0,5.2406914400989
distress,3.12173046672301,0.5092199809343438,3.4282975243312332
distribut,3.6204807592266683,0.6141039045070784,2.8601228673924655
distributeto,2.5,0.0,0.0
distributor,2.095903274289385,0.0,5.678873587267573
distroy,8.003922779651097,0.0,1.6609640474436815
distrub,3.321928094887363,0.0,3.321928094887363
distrust,2.095903274289385,0.0,5.678873587267573
disturb,2.960101340171744,0.5083274531406445,3.6250318903766625
disturbia,0.0,0.0,2.5
disunit,2.5,0.0,0.0
disus,6.4556962358128835,0.0,1.9124892893931982
ditch,5.147601608255817,0.0,2.257809544377478
dither,3.321928094887363,0.9266284080291269,2.6301168673979136
dithyramb,0.0,0.0,2.5
ditko,0.0,0.0,2.5
ditsi,4.742632390555292,0.0,2.4097933153777453
ditti,1.1832946624549385,0.0,14.937236057436325
ditto,3.12173046672301,0.0,3.5392393166248803
diturb,0.0,0.0,2.5
ditz,3.321928094887363,0.0,3.321928094887363
ditzi,5.678873587267573,0.0,2.095903274289385
diuret,12.5,0.0,0.0
diurnal,2.5,0.0,0.0
div,2.5,0.0,0.0
diva,3.5058721616899073,0.6986344247631283,2.8394367936337863
divadapouch,0.0,0.0,2.5
dive,2.6957337283956537,0.5027640419269721,4.021847864781923
diveen,2.5,0.0,0.0
diver,2.2109333391015227,0.0,5.289431441108701
diverg,2.869813941784957,0.0,3.871796827380109
divers,1.6446006350441082,0.4620318712484454,7.878584219918521
diversifi,2.51294159473206,0.0,4.507575551943847
diversionari,2.5,0.0,0.0
divert,4.876741457156699,0.9859595037178348,1.806653396700815
divest,0.0,0.0,5.0
divi,0.0,0.0,5.0
divid,2.1249902812156427,0.5010935880000178,5.374163217005819
divin,1.9299128726302108,0.7207779536908981,5.456435057208626
divinatori,0.0,0.0,2.5
divis,2.9203673004336506,0.0,3.798794064681797
division,0.0,0.0,2.5
divoff,2.5,0.0,0.0
divorc,2.3940025039765436,0.0,4.781226382076662
divorce,2.5,0.0,0.0
divulg,2.6767980774787876,0.0,4.186165670860539
divvi,8.003922779651097,0.0,1.6609640474436815
divx,5.0,0.0,0.0
divya,5.0,0.0,0.0
divyezhek,2.5,0.0,0.0
diwali,5.0,0.0,0.0
diwani,2.5,0.0,0.0
diwerth,2.5,0.0,0.0
dix,5.678873587267573,0.0,2.095903274289385
dixen,0.0,0.0,2.5
dixi,10.318851158516171,0.0,1.4306765580733931
dixon,1.1504412198734488,0.0,15.859989095483026
dixxon,0.0,0.0,2.5
diy,1.6609640474436815,0.0,8.003922779651097
diya,2.5,0.0,0.0
diz,0.0,0.0,2.5
dizz,0.0,0.0,2.5
dizzi,2.4570740704520606,0.0,4.63135089211337
dizzili,3.321928094887363,0.0,3.321928094887363
dj,1.3691531760701179,0.0,11.18563087405731
djakarta,0.0,0.0,2.5
djalili,0.0,0.0,2.5
djamel,0.0,0.0,2.5
django,4.507575551943847,0.0,2.51294159473206
djarchetyp,2.5,0.0,0.0
djeinaba,2.5,0.0,0.0
djian,0.0,0.0,2.5
djimon,2.5,0.0,0.0
djin,2.5,0.0,0.0
djing,0.0,0.0,2.5
djinn,0.0,0.0,2.5
djs,2.095903274289385,0.0,5.678873587267573
djslurp,0.0,0.0,2.5
djuna,0.0,0.0,2.5
dk,0.0,0.0,2.5
dkc,2.5,0.0,0.0
dkuhlmann,2.5,0.0,0.0
dl,3.321928094887363,0.0,3.321928094887363
dle,0.0,0.0,2.5
dling,0.0,0.0,2.5
dlink,7.5,0.0,0.0
dm,2.6643765702095976,2.7582552030875207,1.190945070792338
dmax,0.0,0.0,2.5
dmb,0.0,0.0,5.0
dmc,2.5,0.0,0.0
dmca,2.5,0.0,0.0
dmd,0.0,5.678873587267573,2.095903274289385
dmed,1.7420653825330148,3.662986595046085,1.4306765580733931
dming,5.678873587267573,0.0,2.095903274289385
dmitri,0.0,0.0,2.5
dmk,0.0,0.0,2.5
dmr,0.0,0.0,2.5
dmx,14.937236057436325,0.0,1.1832946624549385
dmytryk,0.0,0.0,10.0
dna,2.717562737549928,1.8380053935977752,1.8380053935977752
dnb,0.0,0.0,2.5
dnc,2.5,0.0,0.0
dnd,0.0,0.0,5.0
dnr,2.5,0.0,0.0
dns,3.321928094887363,0.0,3.321928094887363
dnt,0.0,0.0,5.0
do,4.132542110977475,0.5811088104356174,2.569591886426153
doa,6.261707715779571,0.0,1.9535700439406751
doabl,1.6609640474436815,0.0,8.003922779651097
dob,0.0,0.0,7.5
dobb,2.51294159473206,0.0,4.507575551943847
dobbi,5.678873587267573,0.0,2.095903274289385
dobbin,0.0,0.0,2.5
doberman,2.5,0.0,0.0
dobermann,3.321928094887363,0.0,3.321928094887363
dobett,5.0,0.0,0.0
dobi,0.0,0.0,2.5
dobkin,5.0,0.0,0.0
dobl,0.0,0.0,2.5
dobro,0.0,0.0,2.5
dobson,5.678873587267573,0.0,2.095903274289385
doc,1.7721967586109773,0.892399842751919,5.374163217005819
docil,2.4097933153777453,0.0,4.742632390555292
dock,4.245771638754643,0.0,2.644131960536996
dockland,0.0,0.0,2.5
docksid,2.5,0.0,0.0
dockstad,2.5,0.0,0.0
docor,0.0,0.0,2.5
docter,0.0,0.0,2.5
doctor,3.16185575442704,0.0,3.492757467184183
doctornappi,2.5,0.0,0.0
doctorow,0.0,0.0,2.5
doctrin,5.678873587267573,0.0,2.095903274289385
doctrinair,2.5,0.0,0.0
docu,1.8380053935977752,0.0,6.8433137786230045
docudrama,3.321928094887363,0.0,3.321928094887363
document,2.51294159473206,0.5254612271806532,4.329151837708673
documentari,2.548678931034974,0.4726767968309051,4.324510878621579
documentarian,2.51294159473206,0.0,4.507575551943847
documetari,0.0,0.0,2.5
documnetari,0.0,0.0,2.5
dod,0.0,0.0,5.0
dodd,2.5,0.0,0.0
dodder,2.717562737549928,0.0,4.1145820804822515
doddl,0.0,0.0,2.5
doddsvill,2.5,0.0,0.0
dodeskaden,0.0,0.0,5.0
dodg,3.2019364689443974,0.0,3.447864361092018
dodgebal,15.0,0.0,0.0
dodger,3.321928094887363,0.0,3.321928094887363
dodgey,0.0,0.0,2.5
dodgi,5.958810328198262,0.0,2.02365820758246
dodgili,0.0,0.0,2.5
dodgson,2.5,0.0,0.0
dodi,0.0,0.0,2.5
dodo,2.095903274289385,0.0,5.678873587267573
doe,3.5715480362320076,0.5779145126026264,2.936968471499869
doen,4.507575551943847,0.0,2.51294159473206
doenitz,0.0,0.0,2.5
doenst,0.0,0.0,2.5
doent,2.5,0.0,0.0
doer,2.5,0.0,0.0
doesen,10.318851158516171,0.0,1.4306765580733931
doesent,10.0,0.0,0.0
doesn,3.871796827380109,0.0,2.869813941784957
doesnot,3.321928094887363,0.0,3.321928094887363
doesnt,3.657675153319788,0.46800691460129545,2.96401668008931
doest,10.318851158516171,0.0,1.4306765580733931
doestoeviski,0.0,0.0,2.5
doey,0.0,0.0,2.5
doff,3.321928094887363,0.0,3.321928094887363
dog,3.172813841305366,0.40093745688347887,3.447864361092018
dogan,0.0,0.0,2.5
dogbest,2.5,0.0,0.0
dogear,3.321928094887363,0.0,3.321928094887363
dogfight,5.678873587267573,0.0,2.095903274289385
dogg,3.321928094887363,0.0,3.321928094887363
doggerel,2.5,0.0,0.0
doggett,5.0,0.0,0.0
doggi,3.321928094887363,0.0,3.321928094887363
doggish,2.5,0.0,0.0
doggon,0.0,0.0,2.5
doggpound,2.5,0.0,0.0
doggystyl,2.5,0.0,0.0
doghi,0.0,0.0,2.5
dogm,12.5,0.0,0.0
dogma,5.678873587267573,0.0,2.095903274289385
dogmat,4.1145820804822515,0.0,2.717562737549928
dogread,0.0,0.0,5.0
dogtown,1.1073093649624544,0.9266284080291269,9.856330114925235
dogumentari,0.0,0.0,2.5
dogvill,0.0,0.0,5.0
doh,12.5,0.0,0.0
doherti,2.5,0.0,0.0
dohhh,2.5,0.0,0.0
dohler,2.5,0.0,0.0
dohn,2.5,0.0,0.0
dohnanyi,0.0,0.0,2.5
doi,0.0,0.0,2.5
doig,5.0,0.0,0.0
doii,2.5,0.0,0.0
doili,0.0,0.0,5.0
doin,3.798794064681797,0.0,2.9203673004336506
doingamerican,2.5,0.0,0.0
doingyour,0.0,0.0,2.5
doink,8.003922779651097,0.0,1.6609640474436815
doit,0.0,0.0,2.5
doj,2.5,0.0,0.0
doke,0.0,3.321928094887363,3.321928094887363
dokey,0.0,0.0,2.5
dokken,4.899079389427794,0.0,2.3475901497877913
dola,0.0,0.0,7.5
dolan,3.321928094887363,0.0,3.321928094887363
dolbi,3.88252561666981,0.0,2.862584423711073
dolbl,0.0,0.0,2.5
dole,3.851526570091436,0.0,2.8836103946155047
dolemit,1.4021107082530033,0.0,10.704152876962251
dolenz,0.0,0.0,2.5
dolf,2.5,0.0,0.0
doli,3.321928094887363,0.0,3.321928094887363
dolittl,0.0,0.0,5.0
doll,2.8914909602094627,0.0,3.840066679447929
dolli,2.2870225008396208,0.0,5.063562808822357
dollman,7.5,0.0,0.0
dolman,5.0,0.0,0.0
dolomit,0.0,0.0,2.5
dolor,3.321928094887363,0.0,3.321928094887363
dolous,0.0,0.0,2.5
dolph,11.9694465823747,0.0,1.3210703632652905
dolphi,2.5,0.0,0.0
dolphin,3.054750901711627,0.0,3.6204807592266683
dolt,5.0,0.0,0.0
doltish,7.5,0.0,0.0
dolwyn,2.5,0.0,0.0
dom,1.285097208938469,0.0,12.62925313651334
domain,3.321928094887363,0.0,3.321928094887363
domalp,0.0,0.0,2.5
dombra,0.0,0.0,2.5
dome,9.162168319362612,0.0,1.530895350152348
domen,0.0,0.0,2.5
domenico,0.0,0.0,2.5
domergu,7.5,0.0,0.0
domest,2.217204185817478,0.848884054409241,4.222310678372595
domin,2.1952959180807263,0.0,5.338773998934506
dominar,0.0,0.0,2.5
dominatrix,5.678873587267573,0.0,2.095903274289385
dominczyk,0.0,0.0,2.5
domingo,3.321928094887363,0.0,3.321928094887363
domini,0.0,0.0,7.5
dominica,0.0,0.0,5.0
dominican,2.2761793375349226,0.9602525677891276,3.798794064681797
dominicano,0.0,0.0,2.5
dominick,0.0,0.0,37.5
dominiqu,12.5,0.0,0.0
domino,1.5702972679322118,0.0,8.776290847640777
dommag,2.5,0.0,0.0
don,3.3806195744546703,0.5838188539913773,3.0893376487058255
dona,2.095903274289385,0.0,5.678873587267573
donaggio,5.0,0.0,0.0
donaghi,0.0,0.0,2.5
donahu,5.0,0.0,0.0
donal,0.8304820237218408,0.0,35.67768601461792
donald,2.6188075139523037,0.0,4.293426953121329
donaldarobert,2.5,0.0,0.0
donaldson,0.0,0.0,5.0
donat,10.318851158516171,0.6048829123101417,1.3331155435207356
donatello,0.0,0.0,2.5
doncha,2.5,0.0,0.0
dond,2.095903274289385,0.0,5.678873587267573
done,3.0972293351152107,0.5001237926187253,3.4649313112918447
doned,2.5,0.0,0.0
donel,0.0,0.0,2.5
donen,0.0,0.0,2.5
donewould,0.0,0.0,2.5
dong,2.51294159473206,1.0,3.321928094887363
donger,0.0,0.0,2.5
donizetti,0.0,0.0,2.5
donkey,6.0675838318038835,0.0,1.997593496840355
donlan,0.0,0.0,2.5
donleavey,2.5,0.0,0.0
donleavi,1.6609640474436815,0.0,8.003922779651097
donlevi,2.095903274289385,0.0,5.678873587267573
donlon,0.0,0.0,2.5
donn,5.0,0.0,0.0
donna,3.2296594621689176,0.0,3.4176720451855043
donnacha,0.0,0.0,2.5
donnant,2.5,0.0,0.0
donnel,0.0,0.0,7.5
donnelli,2.717562737549928,0.0,4.1145820804822515
donner,4.1145820804822515,0.0,2.717562737549928
donnersmarck,2.5,0.0,0.0
donni,3.871796827380109,0.0,2.869813941784957
donnitz,0.0,0.0,2.5
donno,3.321928094887363,0.0,3.321928094887363
donoghugh,2.5,0.0,0.0
donor,3.321928094887363,0.0,3.321928094887363
donot,10.318851158516171,0.0,1.4306765580733931
donotflywiththem,2.5,0.0,0.0
donovan,4.271985235273362,0.0,2.6301168673979136
dont,4.137330289813779,0.7807828845871104,2.3439051562554587
dontdothistom,2.5,0.0,0.0
donut,3.321928094887363,0.0,3.321928094887363
doo,3.103476471903321,0.0,3.5609161165707097
doodl,3.9173823267621817,0.0,2.8394367936337863
doofr,2.5,0.0,0.0
doofus,5.0,0.0,0.0
doogan,0.0,0.0,5.0
doogi,2.5,0.0,0.0
doohan,7.5,0.0,0.0
dooki,5.678873587267573,0.0,2.095903274289385
dooley,1.285097208938469,0.0,12.62925313651334
doolittl,0.8977117175026231,0.0,28.766956540068726
doom,3.1764356235119493,0.4152410118609204,3.4367961374740617
doomsday,2.978033117136071,0.0,3.719611071037446
doomsvill,5.0,0.0,0.0
dooohhh,2.5,0.0,0.0
dooper,2.5,0.0,0.0
door,3.044434334926917,0.0,3.633420802575157
doorbust,0.0,0.0,2.5
doorcan,2.5,0.0,0.0
doorknob,5.678873587267573,0.0,2.095903274289385
doormat,3.321928094887363,0.0,3.321928094887363
doorstep,2.5,0.0,0.0
doorway,2.51294159473206,0.0,4.507575551943847
doos,0.0,0.0,2.5
doosi,2.5,0.0,0.0
doozi,1.3506893502198491,0.0,11.474446170085354
dop,2.5,0.0,0.0
dope,3.871796827380109,0.0,2.869813941784957
doper,0.0,0.0,2.5
dopest,0.0,0.0,2.5
dopey,6.737644042848348,0.0,1.857386480189355
dopi,5.0,0.0,0.0
dopiest,0.0,0.0,2.5
doppelg,0.0,0.0,7.5
doppelgang,0.0,0.0,5.0
dopplegang,3.321928094887363,0.0,3.321928094887363
dor,3.321928094887363,0.0,3.321928094887363
dora,1.8380053935977752,0.0,6.8433137786230045
dorado,0.0,0.0,2.5
dorai,0.0,0.0,2.5
dorama,0.0,0.0,2.5
doran,0.0,0.0,2.5
dorando,0.0,0.0,2.5
dore,2.5,0.0,0.0
doreen,2.5,0.0,0.0
doren,5.0,0.0,0.0
dorf,0.0,0.0,5.0
dorff,15.0,0.0,0.0
dorfman,3.321928094887363,0.0,3.321928094887363
dori,2.6619559702796276,0.0,4.212993519393615
dorian,1.9124892893931982,0.0,6.4556962358128835
dorina,0.0,0.0,5.0
dorinda,2.5,0.0,0.0
dork,2.51294159473206,0.0,4.507575551943847
dorki,3.7556162037993324,0.0,2.9514322065841454
dorkier,5.0,0.0,0.0
dorkiest,2.5,0.0,0.0
dorkili,0.0,0.0,2.5
dorkin,5.0,0.0,0.0
dorkish,2.5,0.0,0.0
dorlan,0.0,0.0,2.5
dorm,5.678873587267573,0.0,2.095903274289385
dorma,0.0,0.0,2.5
dormael,0.0,0.0,5.0
dormant,3.662986595046085,0.8502741537276027,2.51294159473206
dormer,0.0,0.0,2.5
dormitori,0.0,0.0,2.5
dorn,4.1145820804822515,0.0,2.717562737549928
dorney,0.0,0.0,2.5
dornhelm,2.5,0.0,0.0
dornwinkl,5.0,0.0,0.0
doro,0.0,0.0,2.5
doroth,2.5,0.0,0.0
dorothi,2.816268685000063,0.0,3.953060565173524
dorri,0.0,0.0,2.5
dorsey,3.321928094887363,0.0,3.321928094887363
dorthi,0.0,0.0,2.5
dos,2.437986966796919,0.0,4.675522918696934
dosadi,2.5,0.0,0.0
dosbox,0.0,0.0,2.5
dose,3.2076587491603172,0.0,3.441575920909497
dosen,6.0120931413889656,0.0,2.010759005174987
dosent,2.51294159473206,0.0,4.507575551943847
dosn,6.8433137786230045,0.0,1.8380053935977752
dosnt,0.0,0.0,5.0
dostoevski,0.0,0.0,5.0
dostojevski,2.5,0.0,0.0
dostoyevki,2.5,0.0,0.0
dostoyevski,2.095903274289385,0.0,5.678873587267573
dostoyevskian,0.0,0.0,5.0
dot,1.5913711273047662,0.0,8.58328067894192
dote,1.8929578624225243,0.0,6.552643539533589
doth,0.0,0.0,2.5
dotti,1.285097208938469,0.0,12.62925313651334
dottier,0.0,0.0,2.5
douanier,0.0,0.0,2.5
doubl,2.895185008279015,0.5583995832393076,3.6525266575615065
doublebil,2.5,0.0,0.0
doublecharg,2.5,0.0,0.0
doublecross,2.5,0.0,0.0
doubled,0.0,0.0,2.5
doubleday,2.5,0.0,0.0
doubletim,0.0,0.0,2.5
doubli,3.150396013176948,0.0,3.5058721616899073
doubt,3.7510979231967925,0.0,2.9547350339929714
doubter,0.0,0.0,5.0
doubtful,2.5,0.0,0.0
doubtless,2.0046487627882823,0.6200458888731156,5.512068624180378
douch,12.5,0.0,0.0
douchebag,2.5,0.0,0.0
doug,2.7466359508287996,0.0,4.065331018606768
dougal,0.0,0.0,2.5
dougan,0.0,0.0,2.5
dough,2.978033117136071,0.0,3.719611071037446
doughboy,0.0,0.0,2.5
dougherti,2.5,0.0,0.0
doughnut,2.5,0.0,0.0
dought,0.0,0.0,2.5
doughti,0.0,0.0,2.5
dougla,1.6298860893986942,0.0,8.252283003882761
douglass,2.5,0.0,0.0
douk,0.0,0.0,5.0
doula,5.0,0.0,0.0
doument,2.5,0.0,0.0
dour,7.617369497207078,0.0,1.7135711483586733
dourif,9.162168319362612,0.0,1.530895350152348
dous,3.662986595046085,0.0,3.0212099296053805
dov,0.0,0.0,2.5
dove,3.321928094887363,0.0,3.321928094887363
dover,10.318851158516171,0.0,1.4306765580733931
dovetail,2.095903274289385,0.0,5.678873587267573
dovey,2.095903274289385,0.0,5.678873587267573
dow,12.62925313651334,0.0,1.285097208938469
dowag,0.0,0.0,2.5
dowdi,1.4777736715355747,0.0,9.740670059931523
dowith,2.5,0.0,0.0
dowl,3.321928094887363,0.0,3.321928094887363
dowload,5.678873587267573,0.0,2.095903274289385
down,3.333848116216086,0.5030168211878447,3.2138440204892094
downbeat,3.9173823267621817,0.0,2.8394367936337863
downcast,5.678873587267573,0.0,2.095903274289385
downer,3.9173823267621817,1.0479516371446924,2.095903274289385
downey,1.9124892893931982,0.0,6.4556962358128835
downfal,1.285097208938469,0.0,12.62925313651334
downgrad,4.1145820804822515,0.0,2.717562737549928
downheart,3.321928094887363,0.0,3.321928094887363
downhil,16.60317889502344,0.0,1.1264530319918389
downhom,2.5,0.0,0.0
downi,0.0,0.0,5.0
downingtown,0.0,0.0,2.5
download,4.56186370501755,0.5503868605086047,2.3868408839029485
downplay,2.6495797632752476,0.0,4.2356873915964925
downpressor,0.0,0.0,2.5
downright,6.19932613435569,0.39100574154977036,1.9524224973397137
